,Type strain,name,Submission Date,Submitting Organization,Geographic Location,Isolation Source,Organism,Species,Pathovar,Strain,Assembly name (Alt. strain),Taxonomy check,antA,AvrB2,AvrE1,dhoB,HopAB1,HopAF1,HopAH1,HopAS1,HopAT1,HopAU1,HopAW1,HopB4,HopBH1,HopZ1,HopD1,HopF3,HopG1,HopI1,HopK1,HopQ1,HopR1,HopW1,HopX1,HrpF,HrpG,HrpL,HrpR,HrpS,HrpT,HrpV,HrpZ,ipoB,ipoC,SctC,SctD,SctE,SctF2,SctI,SctJ,SctK,SctL,SctN,SctO,SctP,SctQa,SctQb,SctR,SctS,SctT,SctU,SctV,SctW,antB,antC,catA,catB,catC,dhoA,HopB2,ipoA,Rbp3,Rbp2,HopBK1,HopBL1,HopA1,HopAR1,HopAZ1,HopV1,HopZ2,AvrPto1,AvrRpm1,HopAG1,HopAI1,HopAM1,HopBN1,HopBP1,HopH1,HopD2,HopF1,HopF4,HopM1,HopN1,HopS2,HopY1,HopZ5,HrpZ,SctF,HopAT2,HopAA1,HopBF1,HopBI1,HopC1,HopE1,HopAD1,HopAQ1,HopBD1,HopBM1,HopL1,HopO1,HopO2,HopT1,HopU1,HopAL1,HopBC1,HopAX1,HopBA1,Rbp1,AvrA1,AvrRpt2,HopB1,HopBO1,HopBE1,AvrB1,HopH2,HopBG1,HopBQ1,HopZ4,HopB3,HopAT3,HopBJ1
27,FALSE,GCF_000344395.1,3/5/13,University of Otago,New Zealand,missing,Pseudomonas syringae pv. actinidiae ICMP 18804 (g-proteobacteria),syringae,actinidiae,ICMP-18804,ICMP18804v1.0,OK,2,0,1,11,2,2,3,1,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1,1,1,1,17,6,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,FALSE,GCF_000344415.1,3/5/13,University of Otago,New Zealand,missing,Pseudomonas syringae pv. actinidifoliorum (g-proteobacteria),syringae,actinidifoliorum,ICMP-18806,ICMP18806v1.0,OK,2,0,1,11,2,2,3,1,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1,1,1,1,17,6,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,FALSE,GCF_000344435.1,3/5/13,University of Otago,New Zealand,missing,Pseudomonas syringae pv. actinidiae TP1 (g-proteobacteria),syringae,actinidiae,TP1,TP1_PSA1.0,OK,2,1,1,11,0,0,3,1,1,1,1,0,0,0,1,0,0,1,0,1,1,2,0,1,1,1,15,6,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,2,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,1,2,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,FALSE,GCF_000344455.1,3/5/13,University of Otago,New Zealand,missing,Pseudomonas syringae pv. actinidiae TP6-1 (g-proteobacteria),syringae,actinidiae,TP6-1,TP6-1_PSA1.0,OK,2,1,1,11,0,1,3,1,1,1,1,1,0,0,1,0,0,2,0,1,1,2,0,1,1,1,15,6,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,2,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,1,2,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,FALSE,GCF_000344475.3,10/17/18,University of Otago,China: Shaanxi,missing,Pseudomonas syringae pv. actinidiae str. Shaanxi_M228 (g-proteobacteria),syringae,actinidiae,Shaanxi_M228,ASM34447v3,OK,2,1,1,11,0,1,3,1,0,1,1,1,0,0,1,0,0,1,0,1,1,2,0,1,1,1,14,6,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,FALSE,GCF_000344515.2,3/5/13,University of Otago,Chile,missing,Pseudomonas syringae pv. actinidiae ICMP 19455 (g-proteobacteria),syringae,actinidiae,ICMP-19455,ICMP19455PSA1.0,OK,2,1,1,10,0,1,3,1,1,1,1,1,0,0,1,0,0,1,0,1,1,2,0,1,1,1,15,6,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,2,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,1,2,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,FALSE,GCF_000344535.1,3/5/13,University of Otago,New Zealand,missing,Pseudomonas syringae pv. actinidiae ICMP 18807 (g-proteobacteria),syringae,actinidiae,ICMP-18807,ICMP18807v1.0,OK,2,0,1,13,2,2,3,1,0,0,0,2,1,0,0,0,0,0,0,0,1,2,1,1,1,1,16,6,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
34,FALSE,GCF_000344555.1,3/5/13,University of Otago,Chile,missing,Pseudomonas syringae pv. actinidiae ICMP 19439 (g-proteobacteria),syringae,actinidiae,ICMP-19439,ICMP19439PSA1.0,OK,2,1,1,10,0,1,3,1,1,1,1,1,0,0,1,0,0,1,0,1,1,2,0,1,1,1,15,6,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,2,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,1,2,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,FALSE,GCF_000346225.2,12/7/17,Centre for Cellular and Molecular Biology,Antarctica: Schirmacher Oasis,soil,Pseudomonas sp. Lz4W (g-proteobacteria),missing,missing,Lz4W,ASM34622v2,OK,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,FALSE,GCF_000412165.1,6/21/13,"Institute of Plant Biology, University of Zurich",USA,leaf,Pseudomonas syringae pv. syringae SM (g-proteobacteria),syringae,syringae,SM,PSSSMv1.0,OK,1,0,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,15,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,FALSE,GCF_000416725.1,7/1/13,The New Zealand Institute for Plant & Food Research Limited,New Zealand,missing,Pseudomonas syringae pv. actinidiae ICMP 19097 (g-proteobacteria),syringae,actinidiae,ICMP-19097,ASM41672v1,OK,2,1,1,11,0,1,3,1,1,1,1,1,0,0,1,0,0,1,0,1,1,2,0,1,1,1,15,8,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,2,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,FALSE,GCF_000416845.2,7/1/13,The New Zealand Institute for Plant & Food Research Limited,New Zealand,missing,Pseudomonas syringae pv. actinidiae ICMP 19102 (g-proteobacteria),syringae,actinidiae,ICMP-19102,ASM41684v2,OK,1,1,2,10,1,0,3,1,0,1,1,2,1,0,1,0,0,1,0,1,1,4,0,1,1,1,15,6,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,1,1,1,1,1,1,1,1,0,1,2,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,2,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
39,FALSE,GCF_000416865.1,7/1/13,The New Zealand Institute for Plant & Food Research Limited,New Zealand,missing,Pseudomonas syringae pv. actinidiae ICMP 19104 (g-proteobacteria),syringae,actinidiae,ICMP-19104,ASM41686v1,OK,1,1,2,11,1,0,3,1,1,1,1,2,1,0,1,0,0,1,0,1,1,4,1,1,1,1,15,7,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,4,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40,FALSE,GCF_000416885.1,7/1/13,Plant & Food Research,New Zealand,missing,Pseudomonas syringae pv. actinidiae ICMP 19072 (g-proteobacteria),syringae,actinidiae,ICMP-19072,ASM41688v1,OK,2,1,1,9,1,1,2,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,14,7,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,1,2,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,FALSE,GCF_000416945.1,7/1/13,The New Zealand Institute for Plant & Food Research Limited,New Zealand,missing,Pseudomonas syringae pv. actinidiae ICMP 18801 (g-proteobacteria),syringae,actinidiae,ICMP-18801,ASM41694v1,OK,2,1,1,11,0,1,3,1,1,1,1,1,0,0,1,0,0,1,0,1,1,2,0,1,1,1,15,8,1,1,0,2,2,1,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,2,1,1,1,1,1,1,1,2,1,0,1,0,0,0,0,1,0,0,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,type strain of Pseudomonas avellanae,GCF_000444135.1,8/5/13,CRA,Greece: Drama,missing,Pseudomonas avellanae BPIC 631 (g-proteobacteria),avellanae,missing,BPIC-631,CLC6_0_3,OK,1,0,2,9,3,1,1,1,2,1,1,2,1,0,1,1,0,1,1,1,1,2,0,1,1,1,13,6,1,1,0,1,1,1,1,1,0,1,2,1,1,4,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,FALSE,GCF_000452445.2,12/2/18,University of Arizona,Japan,missing,Pseudomonas syringae pv. pisi str. PP1 (g-proteobacteria),syringae,pisi,PP1,ASM45244v3,OK,1,1,1,10,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,1,1,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,FALSE,GCF_000452465.1,11/27/13,University of Arizona,United Kingdom,missing,Pseudomonas syringae pv. syringae 1212 (g-proteobacteria),syringae,syringae,1212,Psy1212_130925_2.0,Inconclusive,1,1,1,11,1,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,14,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,FALSE,GCF_000452485.1,8/20/13,University of Arizona,France,Primula officinalis,Pseudomonas viridiflava TA043 (g-proteobacteria),viridiflava,missing,TA043,TA043_042011_1.0,OK,1,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,FALSE,GCF_000452505.1,8/20/13,University of Arizona,France,epilithon,Pseudomonas viridiflava CC1582 (g-proteobacteria),viridiflava,missing,CC1582,CC1582_042011_1.0,OK,1,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,6,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,FALSE,GCF_000452525.3,11/12/19,University of Arizona,USA: MT,stream water,Pseudomonas syringae USA011 (g-proteobacteria),syringae,missing,USA011,ASM45252v4,Inconclusive,1,0,1,9,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
48,FALSE,GCF_000452545.1,11/27/13,University of Arizona,USA,Stream water,Pseudomonas syringae USA007 (g-proteobacteria),syringae,missing,USA007,USA_092313_2.0,OK,2,0,1,13,1,1,3,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,1,1,15,7,1,1,0,2,2,1,1,1,0,1,1,1,1,3,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,FALSE,GCF_000452565.2,1/13/20,University of Arizona,France,lake water,Pseudomonas syringae UB303 (g-proteobacteria),syringae,missing,UB303,ASM45256v3,Inconclusive,2,0,1,11,1,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,14,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
50,FALSE,GCF_000452585.1,11/27/13,University of Arizona,France,cantaloupe,Pseudomonas syringae CC457 (g-proteobacteria),syringae,missing,CC457,CC457_092313_2.0,OK,1,0,1,10,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1,1,1,14,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,FALSE,GCF_000452605.1,11/27/13,University of Arizona,France,cantaloupe,Pseudomonas syringae CC440 (g-proteobacteria),syringae,missing,CC440,CC440_0923_2.0,OK,1,0,1,10,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,14,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,FALSE,GCF_000452625.1,11/27/13,University of Arizona,USA: MT,Sainfoin,Pseudomonas syringae CC1630 (g-proteobacteria),syringae,missing,CC1630,CC1630_092313_2.0,OK,1,0,1,11,1,1,3,1,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,1,1,1,15,6,1,1,0,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
53,FALSE,GCF_000452665.1,11/27/13,University of Arizona,France,Epilithon,Pseudomonas syringae CC1583 (g-proteobacteria),syringae,missing,CC1583,CC1583_092313_2.0,Inconclusive,1,0,1,10,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,14,5,1,1,0,1,2,2,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54,FALSE,GCF_000452685.1,11/27/13,University of Arizona,France,Snow,Pseudomonas syringae CC1559 (g-proteobacteria),syringae,missing,CC1559,CC1559_092313_2.0,OK,1,0,1,12,1,1,3,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,17,6,1,1,0,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
55,FALSE,GCF_000452705.1,1/16/14,University of Arizona,France,Snow,Pseudomonas syringae CC1557 (g-proteobacteria),syringae,missing,CC1557,ASM45270v3,Inconclusive,1,0,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,14,6,1,1,0,2,1,2,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
56,FALSE,GCF_000452745.2,1/13/20,University of Arizona,France,Stream water,Pseudomonas asturiensis (g-proteobacteria),asturiensis,missing,CC1524,ASM45274v3,Inconclusive,1,0,1,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,18,6,1,1,0,2,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,FALSE,GCF_000452785.1,11/26/13,University of Arizona,USA: MT,Dodecantheon pulchellum,Pseudomonas syringae CC1466 (g-proteobacteria),syringae,missing,CC1466,CC1466_092313_2.0,Inconclusive,1,0,1,12,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,16,6,1,1,0,2,1,2,1,1,0,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
58,FALSE,GCF_000452805.1,11/27/13,University of Arizona,USA,missing,Pseudomonas syringae CC1458 (g-proteobacteria),syringae,missing,CC1458,CC1458_092313_2.0,OK,1,0,1,12,0,1,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,14,7,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,1,1,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,FALSE,GCF_000452825.1,11/27/13,University of Arizona,USA: MT,epilithon,Pseudomonas syringae CC1417 (g-proteobacteria),syringae,missing,CC1417,CC1417_092313_2.0,Inconclusive,1,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,18,6,1,1,0,2,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,FALSE,GCF_000452845.1,11/27/13,University of Arizona,USA,epilithon,Pseudomonas avellanae (g-proteobacteria),avellanae,missing,CC1416,CC1416_092313_2.0,OK,1,0,1,13,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,15,7,1,1,0,1,1,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
61,FALSE,GCF_000452865.1,8/20/13,University of Arizona,France,river water,Pseudomonas syringae UB246 (g-proteobacteria),syringae,missing,UB246,UB246_042011_1.0,Inconclusive,1,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,13,0,1,0,1,0,2,1,1,0,0,1,1,1,4,1,0,0,1,2,1,1,2,2,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62,FALSE,GCF_000452905.1,11/27/13,University of Arizona,France,lake water,Pseudomonas syringae CC1544 (g-proteobacteria),syringae,missing,CC1544,CC1544_092313_2.0,OK,2,0,2,12,0,0,3,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,16,6,1,1,0,2,2,1,1,1,0,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,0,2,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,FALSE,GCF_000498595.1,11/22/13,University of Arizona,missing,wheat,Pseudomonas syringae pv. atrofaciens str. DSM 50255 (g-proteobacteria),syringae,atrofaciens,DSM-50255,AtroDSM50255_2.0_130911,OK,1,0,1,10,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,15,6,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,type strain of Pseudomonas syringae,GCF_000507185.2,7/20/15,KRIBB,missing,missing,Pseudomonas syringae KCTC 12500 (g-proteobacteria),syringae,missing,KCTC-12500,PSs_v03,OK,1,0,1,10,0,1,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,1,1,16,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65,FALSE,GCF_000517305.1,1/9/14,"National Academy of Agricultural Science, RDA",South Korea,missing,Pseudomonas cichorii JBC1 (g-proteobacteria),cichorii,missing,JBC1,ASM51730v1,OK,1,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,5,0,1,1,1,0,1,1,1,0,0,1,0,1,4,0,0,1,0,2,1,1,2,2,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
